# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
855 8.7731520739891824e+00 -4.7969003527132142e-01 -1.5122728019417877e+00 4.2038799046165976e-01 2.5934535651211954e-01 -4.4517347382710887e-01
856 8.7600290289024620e+00 -4.3910160082248356e-01 -1.6389123991747052e+00 4.2241019085876702e-01 1.6620442735733212e-01 -4.4561014786740305e-01
857 8.7446931508629806e+00 -3.9958351382809087e-01 -1.7352010107483216e+00 4.2421313073031330e-01 8.6551560255015522e-02 -4.4599829895028364e-01
858 8.7290284812495571e+00 -3.6216065676999259e-01 -1.8027468396909574e+00 4.2577211379613450e-01 2.3376056886155353e-02 -4.4633303710538325e-01
859 8.7149476602943157e+00 -3.2758344232755821e-01 -1.8458133224522397e+00 4.2708531019593998e-01 -2.3027195946281956e-02 -4.4661436010425370e-01
860 8.7042542167512558e+00 -2.9628541580777812e-01 -1.8702930519440015e+00 4.2816884393993965e-01 -5.4870385888362010e-02 -4.4684604231858177e-01
861 8.6985098759461987e+00 -2.6836898590312919e-01 -1.8823901665717229e+00 4.2905090505591259e-01 -7.5948562133392392e-02 -4.4703435157239407e-01
862 8.6989168734132143e+00 -2.4361953593190228e-01 -1.8872745058150961e+00 4.2976600613238736e-01 -9.0596632037906508e-02 -4.4718682347185063e-01
863 8.7062242746766962e+00 -2.2154581487077007e-01 -1.8879623076311236e+00 4.3035012439895881e-01 -1.0306264666048190e-01 -4.4731123914245413e-01
864 8.7206656170019947e+00 -2.0144236858263415e-01 -1.8846790731095313e+00 4.3083700022382665e-01 -1.1743089442950204e-01 -4.4741485423283478e-01
865 8.7419329292212886e+00 -1.8246801903191495e-01 -1.8748725279856497e+00 4.3125548366343686e-01 -1.3784660548480587e-01 -4.4750385026268580e-01
866 8.7691895195272824e+00 -1.6373317225558248e-01 -1.8538551162373997e+00 4.3162766031956712e-01 -1.6864558679899366e-01 -4.4758294881929711e-01
867 8.8011210494187555e+00 -1.4438812957892533e-01 -1.8158827768418311e+00 4.3196756098120553e-01 -2.1410490090187606e-01 -4.4765514688848496e-01
868 8.8360215528573391e+00 -1.2370463460776632e-01 -1.7554293585936915e+00 4.3228046736296849e-01 -2.7782138198127060e-01 -4.4772157662915263e-01
869 8.8719084314703434e+00 -1.0114359965026193e-01 -1.6684559850725231e+00 4.3256301473552783e-01 -3.6200650804116780e-01 -4.4778153277956934e-01
870 8.9066582609470366e+00 -7.6403254569879731e-02 -1.5534696813328952e+00 4.3280433519885597e-01 -4.6704750447536886e-01 -4.4783271930430402e-01
871 8.9381536499122838e+00 -4.9443735740396733e-02 -1.4121089106759435e+00 4.3298834321552421e-01 -5.9149036659520393e-01 -4.4787173607175584e-01
872 8.9644305242590629e+00 -2.0486231237185515e-02 -1.2490431770030070e+00 4.3309699183751788e-01 -7.3233793558214444e-01 -4.4789476838922260e-01
873 8.9838151356783058e+00 1.0012956946598761e-02 -1.0712038648128888e+00 4.3311403319994907e-01 -8.8543054822820610e-01 -4.4789838061006859e-01
874 8.9950408207821404e+00 4.1410871073345068e-02 -8.8662688326369088e-01 4.3302861099978757e-01 -1.0457345736288151e+00 -4.4788027286528226e-01
875 8.9973360132431246e+00 7.2944339659147595e-02 -7.0329004180345533e-01 4.3283796692514198e-01 -1.2075177703195343e+00 -4.4783985137529492e-01
876 8.9904771249089244e+00 1.0380828626847999e-01 -5.2823053211525961e-01 4.3254867366911720e-01 -1.3645295173059866e+00 -4.4777849027483752e-01
877 8.9748025032104888e+00 1.3323873397441671e-01 -3.6704192291963550e-01 4.3217608212447672e-01 -1.5103571107580223e+00 -4.4769941941256441e-01
878 8.9511865451333943e+00 1.6059289570249524e-01 -2.2370173153992851e-01 4.3174202533983630e-01 -1.6390669153416886e+00 -4.4760724537190155e-01
879 8.9209759849186909e+00 1.8541895547854048e-01 -1.0061670142055533e-01 4.3127117720610797e-01 -1.7460720414781643e+00 -4.4750718655026928e-01
880 8.8858931512141588e+00 2.0750899759822850e-01 1.2286864560722940e-03 4.3078673883885271e-01 -1.8289662028894409e+00 -4.4740416150338963e-01
881 8.8479133998070036e+00 2.2692996066411031e-01 8.2105877255651077e-02 4.3030625191745459e-01 -1.8879572273902285e+00 -4.4730189842757440e-01
882 8.8091257891565817e+00 2.4402936460019803e-01 1.4339453958185708e-01 4.2983827626935012e-01 -1.9256462898904214e+00 -4.4720222308150337e-01
883 8.7715872390507261e+00 2.5941472648865604e-01 1.8742963579075633e-01 4.2938042600559173e-01 -1.9462175527699204e+00 -4.4710463263911171e-01
884 8.7371808122618155e+00 2.7390786531331823e-01 2.1727943834762317e-01 4.2891890079467015e-01 -1.9544094756830874e+00 -4.4700618705104667e-01
885 8.7074883590283889e+00 2.8847750565967811e-01 2.3641133608032358e-01 4.2842929502666355e-01 -1.9546516050008620e+00 -4.4690167286939064e-01
886 8.6836865997995911e+00 3.0415554021507130e-01 2.4828432560924665e-01 4.2787825312106814e-01 -1.9504429053181285e+00 -4.4678394698777885e-01
887 8.6664738865631517e+00 3.2194383478921595e-01 2.5598882850417887e-01 4.2722555682231372e-01 -1.9437632756702852e+00 -4.4664437020975190e-01
888 8.6560325217010643e+00 3.4271942562382174e-01 2.6205802873317774e-01 4.2642647260167515e-01 -1.9343777394261619e+00 -4.4647329206599601e-01
889 8.6520288095931583e+00 3.6714627990703724e-01 2.6848129211080080e-01 4.2543452898007372e-01 -1.9192117335955059e+00 -4.4626062244373027e-01
890 8.6536501790451155e+00 3.9560143183082896e-01 2.7681682210728353e-01 4.2420513750305117e-01 -1.8921836006291510e+00 -4.4599658054846603e-01
891 8.6596759616824723e+00 4.2812228886825610e-01 2.8821802427780790e-01 4.2270044377632365e-01 -1.8447968362364771e+00 -4.4567271059980679e-01
892 8.6685759521433852e+00 4.6438030104718447e-01 3.0324027972011991e-01 4.2089544149269359e-01 -1.7675183461043777e+00 -4.4528318402516881e-01
893 8.6786288952388873e+00 5.0368412324817557e-01 3.2150461532802826e-01 4.1878480418579661e-01 -1.6516785911879921e+00 -4.4482628894357207e-01
894 8.6880516896527240e+00 5.4501303928008837e-01 3.4152990424457425e-01 4.1638930237926075e-01 -1.4914323371987159e+00 -4.4430588128386872e-01
895 8.6951294639455359e+00 5.8707894512336789e-01 3.6105877531900304e-01 4.1376031186814544e-01 -1.2852478779141625e+00 -4.4373248372917079e-01
896 8.6983368084771158e+00 6.2841280681865574e-01 3.7790187536041042e-01 4.1098093742719194e-01 -1.0364833872123129e+00 -4.4312370117165240e-01
897 8.6964413167156494e+00 6.6746941065811061e-01 3.9093671630264210e-01 4.0816270064209481e-01 -7.5289731201017207e-01 -4.4250368544988589e-01
898 8.6885821241154240e+00 7.0274258362876274e-01 4.0074304605523187e-01 4.0543747422740417e-01 -4.4534012452182281e-01 -4.4190151904463015e-01
899 8.6743182041816755e+00 7.3288201968328304e-01 4.0953685834205483e-01 4.0294521913534542e-01 -1.2615945924918598e-01 -4.4134857464148086e-01
900 8.6536436208636118e+00 7.5680249530792809e-01 4.2042212141338653e-01 4.0081891234290479e-01 1.9216523411435729e-01 -4.4087511376327143e-01
901 8.6269695484694591e+00 7.7377663479705183e-01 4.3628343645189843e-01 3.9916868769682734e-01 4.9792765026877539e-01 -4.4050657522251985e-01
902 8.5950754480277372e+00 7.8350347264777787e-01 4.5875847158630700e-01 3.9806753768584680e-01 7.8074704220605751e-01 -4.4026013063956587e-01
903 8.5590341306756077e+00 7.8614678179884490e-01 4.8765319730399148e-01 3.9754086807692957e-01 1.0320422209259132e+00 -4.4014210871389309e-01
904 8.5201173634665643e+00 7.8233936502536860e-01 5.2097147601563787e-01 3.9756172412683710e-01 1.2456106641707252e+00 -4.4014678421175002e-01
905 8.4796900352713216e+00 7.7315207398918218e-01 5.5550999341667451e-01 3.9805263167364613e-01 1.4182420417536112e+00 -4.4025679166978748e-01
906 8.4391016008224842e+00 7.6002902890246160e-01 5.8778635747681318e-01 3.9889381908486771e-01 1.5500785867339895e+00 -4.4044509749806782e-01
907 8.3995835138280910e+00 7.4469315086297982e-01 6.1497179932362822e-01 3.9993632520689892e-01 1.6444347269576467e+00 -4.4067812704139353e-01
908 8.3621606567699924e+00 7.2902848124955710e-01 6.3552314816584166e-01 4.0101748288405170e-01 1.7070290227867031e+00 -4.4091939576842948e-01
909 8.3275834423275583e+00 7.1494766029431578e-01 6.4934579165272388e-01 4.0197585327650553e-01 1.7448764894877278e+00 -4.4113292294677653e-01
910 8.2962854158077786e+00 7.0425421675125610e-01 6.5750639593812188e-01 4.0266310438481390e-01 1.7651764447475360e+00 -4.4128584721532405e-01
911 8.2683689859031286e+00 6.9850987594619862e-01 6.6165868500584346e-01 4.0295153108981702e-01 1.7743545598036237e+00 -4.4134997777028079e-01
912 8.2436195359319022e+00 6.9891687341321485e-01 6.6339528948216497e-01 4.0273752568648047e-01 1.7772258360352235e+00 -4.4130239727220011e-01
913 8.2215458148707707e+00 7.0622427467669613e-01 6.6371199256066638e-01 4.0194273129843133e-01 1.7762719071422175e+00 -4.4112554862882652e-01
914 8.2014423685826348e+00 7.2066561700199450e-01 6.6271218563669143e-01 4.0051527834278117e-01 1.7711808148665398e+00 -4.4080737561938244e-01
915 8.1824680190319139e+00 7.4193292922128884e-01 6.5961121980104687e-01 3.9843313322477186e-01 1.7588319393602621e+00 -4.4034200029402237e-01
916 8.1637331722555828e+00 7.6918951952728298e-01 6.5302741579691459e-01 3.9571030703845766e-01 1.7337613986935478e+00 -4.3973114147286724e-01
917 8.1443881295789247e+00 8.0112104941875528e-01 6.4147706974211527e-01 3.9240495960278132e-01 1.6889808944213969e+00 -4.3898610365341861e-01
918 8.1237046346077673e+00 8.3602155285733826e-01 6.2393370034651174e-01 3.8862691850787862e-01 1.6170163417172758e+00 -4.3812981294217268e-01
919 8.1011435996502623e+00 8.7190843147034269e-01 6.0027474180684148e-01 3.8454135215326962e-01 1.5111323072780600e+00 -4.3719815020531155e-01
920 8.0764032545698807e+00 9.0665826094703639e-01 5.7144824310700104e-01 3.8036556414451339e-01 1.3666837757472328e+00 -4.3623979771929910e-01
921 8.0494437357403967e+00 9.3815364991228423e-01 5.3928323327017669e-01 3.7635706416509090e-01 1.1823177495876058e+00 -4.3531399697894974e-01
922 8.0204862312371858e+00 9.6443052425906239e-01 5.0602127078943626e-01 3.7279289693101164e-01 9.6059072293215775e-01 -4.3448599345117289e-01
923 7.9899870430534010e+00 9.8381513567830636e-01 4.7376894207233139e-01 3.6994221086992762e-01 7.0772964650973680e-01 -4.3382045948003045e-01
924 7.9585891289266559e+00 9.9504082078213962e-01 4.4407678245686188e-01 3.6803575498088847e-01 4.3265765019601765e-01 -4.3337373737546087e-01
925 7.9270556603408533e+00 9.9733601324312504e-01 4.1775138783748739e-01 3.6723704443929239e-01 1.4571994057638590e-01 -4.3318619329127150e-01
926 7.8961917137315192e+00 9.9047712490892414e-01 3.9489208114046670e-01 3.6762012034735081e-01 -1.4243077672337146e-01 -4.3327617153761572e-01
927 7.8667612660255832e+00 9.7480250321048811e-01 3.7508220984417806e-01 3.6915807548976937e-01 -4.2156367045034315e-01 -4.3363687892131264e-01
928 7.8394071042975044e+00 9.5118654513339318e-01 3.5765899207192631e-01 3.7172488102930512e-01 -6.8228969086202518e-01 -4.3423699189135262e-01
929 7.8145810445214599e+00 9.2097598491869137e-01 3.4199349819729707e-01 3.7511072748145013e-01 -9.1642491751144706e-01 -4.3502497381785699e-01
930 7.7924910024017713e+00 8.8589315121415946e-01 3.2770837675873543e-01 3.7904847637797551e-01 -1.1175137784486942e+00 -4.3593623630139650e-01
931 7.7730700393358898e+00 8.4791339980700409e-01 3.1476146750734874e-01 3.8324649806820604e-01 -1.2815208376072416e+00 -4.3690164094126227e-01
932 7.7559706353998017e+00 8.0912578915658062e-01 3.0336249716080360e-01 3.8742182939262820e-01 -1.4074628889788965e+00 -4.3785562117989330e-01
933 7.7405852735113436e+00 7.7158723905072701e-01 2.9377151703112592e-01 3.9132774556827793e-01 -1.4976472076036722e+00 -4.3874246613964885e-01
934 7.7260921346866818e+00 7.3718081226181531e-01 2.8609827117730813e-01 3.9477157824392256e-01 -1.5572813808045429e+00 -4.3951993828406927e-01
935 7.7115224943403220e+00 7.0748835902838958e-01 2.8020753555210670e-01 3.9762141972151832e-01 -1.5934588560575551e+00 -4.4016016589660006e-01
936 7.6958444597849285e+00 6.8368659979959034e-01 2.7573177294108298e-01 3.9980329888529847e-01 -1.6137577901336631e+00 -4.4064841301791269e-01
937 7.6780561652107835e+00 6.6647388656315165e-01 2.7209670792778118e-01 4.0129252801783905e-01 -1.6248183041734432e+00 -4.4098070920745497e-01
938 7.6572805743761778e+00 6.5603252170106363e-01 2.6847489732625224e-01 4.0210360136858297e-01 -1.6312631053738611e+00 -4.4116136136179079e-01
939 7.6328537200929629e+00 6.5202880959315834e-01 2.6367939676630103e-01 4.0228224440730509e-01 -1.6352047092794570e+00 -4.4120112013831658e-01
940 7.6043985681691710e+00 6.5365017904511502e-01 2.5609731794418150e-01 4.0190142559724684e-01 -1.6363651951377642e+00 -4.4111635174150232e-01
941 7.5718777111317443e+00 6.5967596168247156e-01 2.4377581783833918e-01 4.0106104406346138e-01 -1.6326117806518432e+00 -4.4092910824330156e-01
942 7.5356196989528144e+00 6.6857595214338528e-01 2.2470711401637636e-01 3.9988925851181117e-01 -1.6206323916086147e+00 -4.4066761448288622e-01
943 7.4963158767518241e+00 6.7862889523888759e-01 1.9724549664813532e-01 3.9854248412691773e-01 -1.5966229587471443e+00 -4.4036647871848744e-01
944 7.4549869607199115e+00 6.8805168965272334e-01 1.6048769312158398e-01 3.9720115230070258e-01 -1.5570845241521245e+00 -4.4006592999308247e-01
945 7.4129210548766320e+00 6.9512946394553621e-01 1.1443250760956550e-01 3.9605935096253114e-01 -1.4998336708668363e+00 -4.3980959357048799e-01
946 7.3715871931813446e+00 6.9833680847711666e-01 5.9835165749270794e-02 3.9530817994878820e-01 -1.4250425299804339e+00 -4.3964070532565153e-01
947 7.3325305893418893e+00 6.9644131671564979e-01 -2.1699645064536875e-03 3.9511464705366689e-01 -1.3358530026970867e+00 -4.3959716064757981e-01
948 7.2972574163712371e+00 6.8858212411542474e-01 -7.0485103556962067e-02 3.9559968529847650e-01 -1.2381722476890060e+00 -4.3970626890957204e-01
949 7.2671179803167174e+00 6.7431820418167498e-01 -1.4429186694558360e-01 3.9681988030089838e-01 -1.1396195848694963e+00 -4.3998038450875454e-01
950 7.2431975046920716e+00 6.5364362086361205e-01 -2.2299133341296595e-01 3.9875736874047829e-01 -1.0479719096025686e+00 -4.4041456890994340e-01
951 7.2262233652029479e+00 6.2696954846945874e-01 -3.0585045417418150e-01 4.0132096958398711e-01 -9.6961682196736987e-01 -4.4098704793666094e-01
952 7.2164965273522226e+00 5.9507544802773749e-01 -3.9150827488200152e-01 4.0435916872367828e-01 -9.0844642711682910e-01 -4.4166254548935330e-01
953 7.2138532182011552e+00 5.5903413067560770e-01 -4.7759369576397004e-01 4.0768271285052560e-01 -8.6542239499932716e-01 -4.4239781389855048e-01
954 7.2176606349746315e+00 5.2011736346656379e-01 -5.6070625391127937e-01 4.1109215295325818e-01 -8.3883086806508655e-01 -4.4314811248583036e-01
955 7.2268479260108176e+00 4.7969003527132159e-01 -6.3688095001065292e-01 4.1440453940625083e-01 -8.2507971912592348e-01 -4.4387321302861799e-01
956 7.2399709710975380e+00 4.3910160082248395e-01 -7.0243129105323066e-01 4.1747402583364024e-01 -8.1978075299410591e-01 -4.4454177420921592e-01
957 7.2553068491370203e+00 3.9958351382809132e-01 -7.5485662967501732e-01 4.2020316495504800e-01 -8.1881126991842035e-01 -4.4513349295718269e-01
958 7.2709715187504429e+00 3.6216065676999254e-01 -7.9344377767812968e-01 4.2254439022999590e-01 -8.1907966964094625e-01 -4.4563907751803600e-01
959 7.2850523397056843e+00 3.2758344232755809e-01 -8.1933145912052785e-01 4.2449358956234640e-01 -8.1883476089748364e-01 -4.4605857884962602e-01
960 7.2957457832487442e+00 2.9628541580777801e-01 -8.3504643390390154e-01 4.2607905758444625e-01 -8.1751861414101634e-01 -4.4639884540606783e-01
961 7.3014901240538013e+00 2.6836898590312946e-01 -8.4371435893410063e-01 4.2734924358746390e-01 -8.1528923839424117e-01 -4.4667083128195406e-01
962 7.3010831265867857e+00 2.4361953593190261e-01 -8.4821825440759258e-01 4.2836186823991401e-01 -8.1238577528928479e-01 -4.4688727317976157e-01
963 7.2937757253233038e+00 2.2154581487077057e-01 -8.5054222602800666e-01 4.2917569766133395e-01 -8.0850823512547543e-01 -4.4706097198280803e-01
964 7.2793343829980062e+00 2.0144236858263467e-01 -8.5144737443431551e-01 4.2984506126656435e-01 -8.0238590233949481e-01 -4.4720366876506285e-01
965 7.2580670707787123e+00 1.8246801903191562e-01 -8.5051254776220497e-01 4.3041642120037382e-01 -7.9170633726549056e-01 -4.4732535289447845e-01
966 7.2308104804727167e+00 1.6373317225558232e-01 -8.4646333243232352e-01 4.3092606291257940e-01 -7.7352579513638542e-01 -4.4743379954855245e-01
967 7.1988789505812445e+00 1.4438812957892505e-01 -8.3764944601721580e-01 4.3139821292723768e-01 -7.4514699584845856e-01 -4.4753418998910471e-01
968 7.1639784471426609e+00 1.2370463460776643e-01 -8.2253634819426402e-01 4.3184342029965389e-01 -7.0523423097780669e-01 -4.4762878277384882e-01
969 7.1280915685296566e+00 1.0114359965026204e-01 -8.0011540287492910e-01 4.3225762453961591e-01 -6.5473016512638782e-01 -4.4771672823708508e-01
970 7.0933417390529634e+00 7.6403254569879897e-02 -7.7015119067365156e-01 4.3262272731439994e-01 -5.9712364059461154e-01 -4.4779420025471672e-01
971 7.0618463500877162e+00 4.9443735740397232e-02 -7.3318800681136220e-01 4.3290948463456858e-01 -5.3789315428313655e-01 -4.4785501642238945e-01
972 7.0355694757409379e+00 2.0486231237186125e-02 -6.9030041380024931e-01 4.3308305105226186e-01 -4.8336349965314240e-01 -4.4789181331818556e-01
973 7.0161848643216942e+00 -1.0012956946598262e-02 -6.4269906733147864e-01 4.3311063179179138e-01 -4.3946297246104948e-01 -4.4789765962874145e-01
974 7.0049591792178605e+00 -4.1410871073343902e-02 -5.9139580819844384e-01 4.3296973272673300e-01 -4.1079577541694756e-01 -4.4786779045254743e-01
975 7.0026639867568745e+00 -7.2944339659146540e-02 -5.3710136505422779e-01 4.3265487004439179e-01 -4.0015827108265573e-01 -4.4780101854143467e-01
976 7.0095228750910756e+00 -1.0380828626847993e-01 -4.8038985696919434e-01 4.3218068242961161e-01 -4.0837412463581757e-01 -4.4770039596871142e-01
977 7.0251974967895121e+00 -1.3323873397441693e-01 -4.2201599630742198e-01 4.3158027661141407e-01 -4.3426863924520126e-01 -4.4757288097856290e-01
978 7.0488134548666066e+00 -1.6059289570249557e-01 -3.6320396500583274e-01 4.3089904937718831e-01 -4.7472991500165734e-01 -4.4742805354279741e-01
979 7.0790240150813082e+00 -1.8541895547854026e-01 -3.0575673634402639e-01 4.3018560489246277e-01 -5.2496607108331250e-01 -4.4727620859393480e-01
980 7.1141068487858403e+00 -2.0750899759822844e-01 -2.5191469681729989e-01 4.2948216449197196e-01 -5.7911167292045740e-01 -4.4712632425400378e-01
981 7.1520866001929964e+00 -2.2692996066411020e-01 -2.0397776216651867e-01 4.2881677105349930e-01 -6.3120726061153043e-01 -4.4698439252819833e-01
982 7.1908742108434183e+00 -2.4402936460019792e-01 -1.6378904331124378e-01 4.2819874565011062e-01 -6.7634454603897642e-01 -4.4685243028544752e-01
983 7.2284127609492721e+00 -2.5941472648865549e-01 -1.3225928913418736e-01 4.2761767818149299e-01 -7.1159333675534253e-01 -4.4672824129452365e-01
984 7.2628191877381836e+00 -2.7390786531331773e-01 -1.0913983435871848e-01 4.2704520645354510e-01 -7.3634938064807565e-01 -4.4660577744037122e-01
